Published,Type,Title,Description,Video ID,Guests,Episode,Guests_String,mp3,bytes,duration,duration_hhmmss
2021-02-02 00:17:01,WIR,Constitutional Amendment | Opp Rising | Zarif Tour | Virus Update | Armenia Fund & the Dram (Ep #47),"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝐉𝐚𝐧 𝟑𝟏, 𝟐𝟎𝟐𝟏

Topics Covered:
- Another Constitutional Amendment?
- Opposition Rising: New Bottle, Old Wine?
- Iran’s FM Zarif on a Tour de Six
- State of the Virus in Armenia
- Armenia Fund Used to Shore up the Dram?

Guests
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐇𝐫𝐚𝐧𝐭 𝐌𝐢𝐤𝐚𝐞𝐥𝐢𝐚𝐧

Your Hosts:
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/WiR-20210131.html
Episode 47 | Recorded on January 31, 2021",XWKdTbuQmYQ,"akotchikian,hmikaelian",47,"""akotchikian"",""hmikaelian""",7626577-constitutional-amendment-opp-rising-zarif-tour-virus-update-armenia-fund-the-dram-ep-47.mp3,23910944,1988,0:33:08
2021-01-31 22:52:15,COG,Armenian IT Security and Readiness During Wartime - with Ruben Muradyan (Ep #46) - 01/31/2021,"Armenian IT Security and Readiness During Wartime - with Ruben Muradyan -  Jan. 31, 2021

Experience being called up and participating in the war

Ethics of a security professional. What to do when a government member asks you to conduct greyhat (potentially unlawful or unethical) security?

On the 2nd day of the war Ruben was called up to the army as part of an infantry company. 

- Can you describe your experience?
- How were you drafted? And where did you serve?
- What specialty did you have in the army?
- What can you tell us about what you saw?
- Why did we lose the war?

Cyber Incidents During Artsakh War

All modern wars are accompanied by cyber-activities. Can we talk about what this looked like during the 44-day war?

Some major potential security incidents during the war: 

- Gov.am and Primeminister.am defacement
- MFA compromise (or maybe it's part of a larger thing)
- Metsamor NPP compromise

Out of tens of incidents registered by security experts, only a few were publicly acknowledged by the Armenian government and the results of such incidents were not published. Incidents varied and included defacement, denial of service attacks, leaks of personal information, as well as leaks of potentially sensitive data apparently from government agencies such as the foreign ministry and national security service.

What was the potential for offensive cyber-security operations by Azerbaijan to be leveraged to achieve results directly on the battlefield? How about radio-electronic warfare itself?
Is the lack of public response due to secrecy or is there a deeper issue such as being able to analyze incidents fully and understand their full impact?

Lessons Learned

Given Armenia’s need to restore military readiness especially in the areas of cyber-security, what are some key lessons for the Armenian side?

- Institutionalized CERT that is independent from government.
- Cyber-security divisions in all government institutions.
- Acceptance and implementation of widely accepted NIST standards
- Prioritize the most easy-to-implement steps first.


Guests
- 𝐑𝐮𝐛𝐞𝐧 𝐌𝐮𝐫𝐚𝐝𝐲𝐚𝐧 

Your Hosts:
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/CoG-20210131.html
Episode 46 | Recorded on January 19, 2021",vTxNmxlJ6Z0,rmuradyan,46,"""rmuradyan""",7602388-conversation-with-ruben-muradyan-01-31-2021-ep-46.mp3,29729350,2473,0:41:13
2021-01-25 22:13:12,WIR,Supreme Judicial Council | Turk-Azerbaijani Military Exercises in Kars | Blinken on Armenia (Ep #45),"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝐉𝐚𝐧 𝟐𝟒, 𝟐𝟎𝟐𝟏

Topics Covered:
* Supreme Judicial Council Appointments
* Turkish-Azerbaijan Military Exercises in Kars Region
* Incoming US Secretary of State Tony Blinken on Armenia

Guests
- 𝐀𝐫𝐚𝐦 𝐇𝐚𝐦𝐩𝐚𝐫𝐢𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧

Your Hosts:
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/WiR-20210124.html
Episode 45 | Recorded on January 24, 2021",4AmycRZJ9Ak,"ahamparian,akotchikian,esanamyan",45,"""ahamparian"",""akotchikian"",""esanamyan""",7490332-supreme-judicial-council-turk-azerbaijani-military-exercises-in-kars-blinken-on-armenia.mp3,24148840,2008,0:33:28
2021-01-19 21:29:42,COG,Opposition Talks - with HHK/RPA’s Armen Ashotyan - (Ep #44) - 01/19/2021,"𝐎𝐩𝐩𝐨𝐬𝐢𝐭𝐢𝐨𝐧 𝐓𝐚𝐥𝐤𝐬 - 𝐰𝐢𝐭𝐡 𝐇𝐇𝐊/𝐑𝐏𝐀’𝐬 𝐀𝐫𝐦𝐞𝐧 𝐀𝐬𝐡𝐨𝐭𝐲𝐚𝐧 - 𝟎𝟏/𝟏𝟗/𝟐𝟎𝟐𝟏

Following the trilateral Karabakh ceasefire of Nov 9, all major political forces in Armenia (be that parliamentary or extra-parliamentary, except for the ruling party) condemned Nikol Pashinyan’s agreement to the deal.

The Republican Party of Armenia (RPA) has been in control of successive governments (sometimes through coalitions) for over two and a half decades. The party lost its prominence in the December 2018 elections but remained a vocal extra-parliamentary opposition.

Today we’re joined by:

𝐀𝐫𝐦𝐞𝐧 𝐀𝐬𝐡𝐨𝐭𝐲𝐚𝐧, who is the vice president of the Republican Party of Armenia. From 2005 to 2007, Mr. Ashotyan was a member of the National Assembly, and chaired the Committee on Foreign Relations. From 2009 to 2017, Ashotyan served as Minister of Education and Science. In 2017, Ashotyan was elected to the parliament again and served there until the Dec 2018 snap parliamentary elections.

Topics:
- What took place in 2018?
- Why did RPA support Vazgen Manukyan as PM candidate?
- Nov. 9/10 ceasefire agreement & Jan 11 statement
- Is the RPA truly serious about removing Pashinyan? Why hasn’t the opposition mobilized more people onto the streets?
- Lessons learned from Dec. 2018 elections.

Your Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐥𝐞𝐧 𝐙𝐚𝐦𝐚𝐧𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧


Website: https://groong.org/podcasts/CoG-20210119.html
Episode 44 | Recorded on January 17, 2021",QgmNA47sMXs,aashotyan,44,"""aashotyan""",7387702-opposition-talks-armen-ashotyan-of-the-rpa-hhk-01-19-2021.mp3,30539479,2541,0:42:21
2021-01-18 19:31:52,WIR,Pashinyan in Moscow | Azerbaijan's Geo-politics | Baku Domestic Politics | Baku's Losses (Ep. 43),"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 - 𝐉𝐚𝐧 𝟏𝟕, 𝟐𝟎𝟐𝟏

Topics Covered:
- Outcomes from Nikol Pashinyan’s trip to Moscow
- What is Azerbaijan’s geo-political situation after the war?
- Domestic politics in Baku
- Azerbaijan’s losses from the second war in Artsakh

Guests
- 𝐄𝐝𝐠𝐚𝐫 𝐄𝐥𝐛𝐚𝐤𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐄𝐦𝐢𝐥 𝐒𝐚𝐧𝐚𝐦𝐲𝐚𝐧

Your Hosts:
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/WiR-20210117.html
Recorded: January 17, 2021",tCfTiiJQ-Q4,"akotchikian,esanamyan,eelbakyan",43,"""akotchikian"",""esanamyan"",""eelbakyan""",7364506-pashinyan-moscow-trip-azerbaijan-s-geo-political-situation-domestic-politics-in-baku-azerbaijan-s-losses-in-the-war-ep-43.mp3,30795146,2562,0:42:42
2021-01-18 01:05:47,COG,Former Artsakh Ombudsman Ruben Melikyan (Ep #42) - 01/18/2021,"𝐅𝐨𝐫𝐦𝐞𝐫 𝐀𝐫𝐭𝐬𝐚𝐤𝐡 𝐎𝐦𝐛𝐮𝐝𝐬𝐦𝐚𝐧 𝐑𝐮𝐛𝐞𝐧 𝐌𝐞𝐥𝐢𝐤𝐲𝐚𝐧 - 𝟎𝟏/𝟏𝟖/𝟐𝟎𝟐𝟏

We’ll be discussing various legal and human-rights topics within the context of recent developments in Armenia.

Our guest today is:

𝐑𝐮𝐛𝐞𝐧 𝐌𝐞𝐥𝐢𝐤𝐲𝐚𝐧 was formerly Artsakh’s Human Rights Ombudsman and prior to that rector of the Justice Academy of Armenia. In 2019, Melikyan co-founded and currently leads the “Path of Law” NGO.


We’ll be discussing various legal and human-rights topics within the context of recent developments in Armenia.

Topics:
- Why are there Armenian POWs still in Azerbaijan so long after the Nov. 9 ceasefire agreement?
- On Constitutional Court judges being forced to resign
- On Parliament’s endorsement of Gagik Jahangiryan’s appointment to the Supreme Judicial Council, and legal reforms
- On the realignment of the Armenia-Azerbaijan line of contact, border demarcation and delineation, and verbal  agreements

Your Hosts:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/CoG-20210118.html
Episode 42 recorded on January 16, 2021",Q4ns7cK5FGw,rmelikyan,42,"""rmelikyan""",7347733-.mp3,13693105,1137,0:18:57
2021-01-13 19:24:48,COG,Conversation with Aram Vardevanyan (Ep #41) - 01/13/2021,"𝐂𝐨𝐧𝐯𝐞𝐫𝐬𝐚𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐀𝐫𝐚𝐦 𝐕𝐚𝐫𝐝𝐞𝐯𝐚𝐧𝐲𝐚𝐧  - 𝟎𝟏/𝟏𝟑/𝟐𝟎𝟐𝟏

Since Nikol Pashinyan came to power in 2018, and prior to the Artsakh war of 2020, issues around the Armenian constitution and constitutional court have been in the center of public attention. These issues have been partly fueled by one of the most prominent legal cases in recent Armenian history, the March 1 trial against Armenian president Robert Kocharyan and military leadership at the time. We'll explore issues surrounding the March 1 case, as well as legal and specifically constitutional questions related to the Nov. 9 ceasefire declaration and subsequent events.

Our guest today is:

𝐀𝐫𝐚𝐦 𝐕𝐚𝐫𝐝𝐞𝐯𝐚𝐧𝐲𝐚𝐧, who is the author of over 20 scholarly articles in the field of Constitutional Law, Criminal Law and Criminal Procedural Law. He is a PhD in Law, and is a member of the Chamber of Advocates of Armenia. He’s founder and director of JP law firm and from 2011-2018 he was in state service at the Ombudsman’s office and the Constitutional Court. Vardevanyan is a member of Robert Kocharyan’s legal team.


Topics:
- About the criminal cases against Robert Kocharyan
- Is PM Pashinyan’s signing of the Nov. 9 Agreement legal?
- How can Armenia’s borders be changed?
- What is the legal process to removing the Prime Minister?
- How does diplomatic immunity work for the PM, presidents?
- The Armenian government is withholding information on the number of POWs still in Baku. Is this legally tenable?
- What are Robert Kocharyan’s future political plans?

Your Host:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/CoG-20210113.html
Episode 41 recorded on January 12, 2021",ShlAd5k9R_k,avardevanyan,41,"""avardevanyan""",7283497-conversation-with-aram-vardevanyan.mp3,33979440,2827,0:47:07
2021-01-11 21:32:50,WIR,State of The Opposition | Update on Am/Az Border Positions | State of the Artsakh LoC (Ep  #40),"𝐀𝐍𝐍/𝐆𝐫𝐨𝐨𝐧𝐠 𝐖𝐞𝐞𝐤 𝐢𝐧 𝐑𝐞𝐯𝐢𝐞𝐰 𝐄𝐩𝐢𝐬𝐨𝐝𝐞 𝟒𝟎 - 𝐉𝐚𝐧 𝟏𝟎, 𝟐𝟎𝟐𝟏

Topics Covered:
- The State of the Opposition and their demands
- Update on the Border Positions between Armenia & Azerbaijan
- The State of the Line of Contact around Artsakh

Guests
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐆𝐞𝐨𝐫𝐠𝐞 𝐓𝐚𝐛𝐚𝐤𝐢𝐚𝐧

Your Hosts:
- Asbed Bedrossian
- Hovik Manucharyan

Website: https://groong.org/podcasts/WiR-20210110.html
Recorded: January 10, 2021",9Xq1RoY49qU,"akotchikian,gtabakian",40,"""akotchikian"",""gtabakian""",7251304-state-of-the-opposition-update-on-am-az-border-positions-state-of-the-artsakh-loc.mp3,28879382,2402,0:40:02
2021-01-08 13:44:29,COG,Conversation with My Step's Maria Karapetyan (Ep #39) - 01/08/2021,"𝐂𝐨𝐧𝐯𝐞𝐫𝐬𝐚𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 𝐌𝐲 𝐒𝐭𝐞𝐩'𝐬 𝐌𝐚𝐫𝐢𝐚 𝐊𝐚𝐫𝐚𝐩𝐞𝐭𝐲𝐚𝐧 - 𝟎𝟏/𝟎𝟖/𝟐𝟎𝟐𝟏

As protesters in the streets of Yerevan continue demanding the resignation of PM Nikol Pashinyan in the aftermath of the war in Nagorno-Karabakh, the ruling My Step faction seems to be firmly on the side of the prime minister. 

In the last week or so here at Groong we hosted representatives of various opposition parties and today we will host a representative from the ruling My Step faction to talk about the ongoing political crisis in Armenia.

Today we’re joined by:

𝐌𝐚𝐫𝐢𝐚 𝐊𝐚𝐫𝐚𝐩𝐞𝐭𝐲𝐚𝐧, who is a member of the National Assembly with the My Step parliamentary group and the Civic Contract party. She is a member of the Standing Committee on the Protection of Human Rights and Public Affairs, and the Armenian Delegation to Parliamentary Assembly of the Organization for Security and Co-operation in Europe (OSCE PA) and heads the Armenia-Italy Parliamentary Friendship Group. Maria holds degrees in Linguistics and Intercultural Communication and European Studies from Yerevan State University, as well as a Master’s degree in Peace Studies from the University of Rome Three.

TOPICS:

- Dynamics between Civil Contract and My Step
- Was Parliament aware of about the Nov. 9 Agreement?
- Thoughts on the post-Agreement political stand-off
- Electoral Code Changes My Step is working on?
- State of the Fight Against Corruption
- Health and Humanitarian crises facing Armenia

Your Host:
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Produced by:
- 𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧

Website: https://groong.org/podcasts/CoG-20210108.html
Episode 39 recorded on January 5, 2021",1truZLIzNCQ,mkarapetyan,39,"""mkarapetyan""",7192057-conversation-with-my-step-s-maria-karapetyan.mp3,39463884,3284,0:54:44
2021-01-03 15:09:27,COG,Arevik Anapiosyan on Research in Policy Making and Implementation (Ep #38) - 01/03/2021,"𝐑𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐢𝐧 𝐏𝐨𝐥𝐢𝐜𝐲 𝐌𝐚𝐤𝐢𝐧𝐠 𝐚𝐧𝐝 𝐈𝐦𝐩𝐥𝐞𝐦𝐞𝐧𝐭𝐚𝐭𝐢𝐨𝐧 (𝐄𝐩 #𝟑𝟖) - 01/03/2021

𝐀𝐬𝐛𝐞𝐝 𝐊𝐨𝐭𝐜𝐡𝐢𝐤𝐢𝐚𝐧 is an associate professor of political science and international relations at the American University of Armenia, where he teaches courses on post-Soviet space and the Middle East. 

Talks with

𝐀𝐫𝐞𝐯𝐢𝐤 𝐀𝐧𝐚𝐩𝐢𝐨𝐬𝐲𝐚𝐧 is the Partnerships and Development Finance Advisor to the UN Resident Coordinator in Armenia, and has served as the Deputy Minister of Education, Science, Culture and Sport of the Republic of Armenia. She co-founded and was the Executive Director of the Institute of Public Policy think tank in Yerevan.

Editors:
  - 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
  - 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Website: https://groong.org/podcasts/CoG-20210103.html

Episode 38
Recorded on January 2, 2021",8_RiUzQ6AlE,aanapiosyan,38,"""aanapiosyan""",7116184-arevik-anapiosyan-on-research-in-policy-making-and-implementation-ep-38.mp3,28197875,2346,0:39:06
2020-12-29 04:24:04,COG,"Tevan Poghosyan on Diplomacy, War and The Way Forward (#37 - Dec 29, 2020)","Since the end of the first Nagorno-Karabakh war in 1994 and for over quarter of a century, Armenia has engaged in diplomatic activity with Azerbaijan, Turkey, Russia and the West. The aim of those diplomatic initiatives was to find a solution to the conflict by engaging in direct diplomatic negotiations as well as track two diplomacy.

In September 2020, diplomatic initiatives gave way to a military one resulting in a war that reversed Armenia’s military successes and led to the signing of a cease-fire agreement which completely undermined Armenia’s position vis-a-vis Azerbaijan and Turkey.

To understand the background of Armenia’s diplomatic activities before the war as well as to look at the future of Armenia’s role in the region, today we will discuss the challenges and opportunities faced by Armenia in the last two decades as well as the way forward. 

Today we’re joined by:

𝐓𝐞𝐯𝐚𝐧 𝐏𝐨𝐠𝐡𝐨𝐬𝐲𝐚𝐧, who is President of the International Center for Human Development. Mr. Poghosyan was an MP at the National Assembly between 2012 and 2017 from the Heritage party. In 1997-1999 he served as the NKR Public Affairs Office Director in Washington, D.C.

TOPICS:

- On track two diplomacy in Armenian-Azerbaijani & Armenian-Turkish relations.
- State of the Karabakh negotiations prior to the September war.
- What were the key events that put us on a warpath?
- What factors led to Armenia losing the war?
- Internal Armenian politics. Is Armenia a failed state?
- Life in Artsakh.

Your Hosts:
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧

Web: https://groong.org/podcasts/CoG-20201229.html
Episode 37
Recorded on Dec. 28, 2020",h6d4q4WPDJA,tpoghosyan,37,"""tpoghosyan""",7045906-tevan-poghosyan-on-diplomacy-war-and-the-way-forward-37-dec-29-2020.mp3,31617502,2631,0:43:51
2020-12-23 05:32:29,COG,Opposition Talks: Edmon Marukyan of Bright Armenia Party (Ep. 36),"𝐂𝐨𝐧𝐯𝐞𝐫𝐬𝐚𝐭𝐢𝐨𝐧 𝐰𝐢𝐭𝐡 Bright Armenia's Edmon Marukyan

Following the trilateral Karabakh ceasefire of Nov 9, all major political forces in Armenia (except for the ruling party) condemned Nikol Pashinyan’s agreement to the deal. While the dissatisfaction with the agreement is widespread, the opposition is not entirely unified on what to do next.

We’ll  talk with the leader of one of the 2 parliamentary opposition factions, Bright Armenia about his, and his party’s vision and subsequent actions to be taken by Armenia.

What is Bright Armenia’s vision for post November, Armenia? Listen to this podcast to find out.

Today's guest is:

Edmon Marukyan, who is an Armenian lawyer and Member of National Assembly. Edmon holds two Master’s Degrees, one in Jurisprudence from the Public Administration Academy of Armenia and the second one in Law (LL.M.) with concentration in International Human Rights Law from the University of Minnesota Law School. In December 2015, Marukyan established the Bright Armenia Political Party and in October 2016, Bright Armenia participated in local-self- government elections of Vanadzor and came in second after the ruling party. In December 2016, in cooperation with “Civic Contract” and “Republic” parties, “Bright Armenia” formed a political coalition named “Way Out” (or Yelq), electing Edmon Marukyan to lead the proportional list of the Coalition in parliamentary elections of April 2, 2017. The “Way Out” Coalition came in third out of four political powers forming the new Parliament. In the snap elections of December 2018, after the dissolution of parliament following the Velvet Revolution, in which 11 political powers took part, Bright Armenia Party, led by Marukyan came in third, taking 18 seats out of 132. Currently Edmon Marukyan leads the Bright Armenia Faction in the National Assembly of Armenia.

Topics:
- Position on the causes of the war & Nov. 9 ceasefire?
- Why BA has not joined Movement for Salvation of Homeland?
- Popular support for opposition protests
- BA commonality and differences with “The 17”
- Electoral reform and snap election proposal by government
- BA’s vision of Armenia for the next 5-10 years

Your Hosts:
- 𝐀𝐬𝐛𝐞𝐝 𝐁𝐞𝐝𝐫𝐨𝐬𝐬𝐢𝐚𝐧
- 𝐇𝐨𝐯𝐢𝐤 𝐌𝐚𝐧𝐮𝐜𝐡𝐚𝐫𝐲𝐚𝐧
- 𝐊𝐚𝐭𝐢𝐚 𝐏𝐞𝐥𝐭𝐞𝐤𝐢𝐚𝐧

Website: https://groong.org/podcasts/CoG-20201223.html",17I0o-9djOM,emarukyan,36,"""emarukyan""",6982657-opposition-talks-edmon-marukyan-of-bright-armenia-party.mp3,26630391,2215,0:36:55
